text,target
Online shop URL:https://www.allaccessorybest.com; Domain length:24; Top domain length:3; Presence of prefix 'www' :yes; Number  of digits:0; Number  of letters:27; Number  of dots (.):2; Number  of hyphens (-):0; SSL certificate issuer:GTS CA 1P5; SSL certificate expire date:Oct 11 03:53:36 2023 GMT; Domain registration date:2023-05-15 03:35,fraudulent
Online shop URL:https://www.newgearvogue.com; Domain length:20; Top domain length:3; Presence of prefix 'www' :yes; Number  of digits:0; Number  of letters:23; Number  of dots (.):2; Number  of hyphens (-):0; SSL certificate issuer:GTS CA 1P5; SSL certificate expire date:Oct  9 07:30:55 2023 GMT; Domain registration date:2023-05-13 04:50,fraudulent
Online shop URL:https://www.expert.ie; Domain length:13; Top domain length:2; Presence of prefix 'www' :yes; Number  of digits:0; Number  of letters:16; Number  of dots (.):2; Number  of hyphens (-):0; SSL certificate issuer:Encryption Everywhere DV TLS CA - G1; SSL certificate expire date:Oct 11 23:59:59 2023 GMT; Domain registration date:1997-03-04 00:00,legitimate
Online shop URL:https://www.shedsdirectireland.com; Domain length:26; Top domain length:3; Presence of prefix 'www' :yes; Number  of digits:0; Number  of letters:29; Number  of dots (.):2; Number  of hyphens (-):0; SSL certificate issuer:E1; SSL certificate expire date:Nov  3 04:14:37 2023 GMT; Domain registration date:2010-04-30 11:48,legitimate
Online shop URL:https://wilkens-silber.de; Domain length:17; Top domain length:2; Presence of prefix 'www' :no; Number  of digits:0; Number  of letters:20; Number  of dots (.):1; Number  of hyphens (-):1; SSL certificate issuer:R3; SSL certificate expire date:Oct  9 06:21:47 2023 GMT; Domain registration date:Hidden,legitimate
Online shop URL:https://247blue.de; Domain length:10; Top domain length:2; Presence of prefix 'www' :no; Number  of digits:3; Number  of letters:11; Number  of dots (.):1; Number  of hyphens (-):0; SSL certificate issuer:Encryption Everywhere DV TLS CA - G1; SSL certificate expire date:Oct 11 23:59:59 2023 GMT; Domain registration date:Hidden,fraudulent
Online shop URL:https://www.accessoiresde.com; Domain length:21; Top domain length:3; Presence of prefix 'www' :yes; Number  of digits:0; Number  of letters:24; Number  of dots (.):2; Number  of hyphens (-):0; SSL certificate issuer:GTS CA 1P5; SSL certificate expire date:Oct 15 04:41:42 2023 GMT; Domain registration date:2023-05-19 03:40,fraudulent
"Online shop URL:https://skate-home.com/en; Domain length:14; Top domain length:3; Presence of prefix 'www' :no; Number  of digits:0; Number  of letters:19; Number  of dots (.):1; Number  of hyphens (-):1; SSL certificate issuer:cPanel, Inc. Certification Authority; SSL certificate expire date:Sep 16 23:59:59 2023 GMT; Domain registration date:2011-05-28 06:36",legitimate
Online shop URL:https://www.coffeetablede.com; Domain length:21; Top domain length:3; Presence of prefix 'www' :yes; Number  of digits:0; Number  of letters:24; Number  of dots (.):2; Number  of hyphens (-):0; SSL certificate issuer:GTS CA 1P5; SSL certificate expire date:Sep 26 06:44:32 2023 GMT; Domain registration date:2023-06-28 07:03,fraudulent
Online shop URL:https://green-spirit.de; Domain length:15; Top domain length:2; Presence of prefix 'www' :no; Number  of digits:0; Number  of letters:18; Number  of dots (.):1; Number  of hyphens (-):1; SSL certificate issuer:R3; SSL certificate expire date:Oct 24 20:24:16 2023 GMT; Domain registration date:Hidden,legitimate
Online shop URL:https://cycletribe.ie; Domain length:13; Top domain length:2; Presence of prefix 'www' :no; Number  of digits:0; Number  of letters:17; Number  of dots (.):1; Number  of hyphens (-):0; SSL certificate issuer:R3; SSL certificate expire date:Oct 16 18:23:28 2023 GMT; Domain registration date:2014-02-27 00:00,legitimate
Online shop URL:https://www.tamscar-audio.es; Domain length:20; Top domain length:2; Presence of prefix 'www' :yes; Number  of digits:0; Number  of letters:22; Number  of dots (.):2; Number  of hyphens (-):1; SSL certificate issuer:Sectigo RSA Domain Validation Secure Server CA; SSL certificate expire date:Aug 29 23:59:59 2023 GMT; Domain registration date:Hidden,legitimate
Online shop URL:https://www.superdrug.com; Domain length:17; Top domain length:3; Presence of prefix 'www' :yes; Number  of digits:0; Number  of letters:20; Number  of dots (.):2; Number  of hyphens (-):0; SSL certificate issuer:GeoTrust RSA CA 2018; SSL certificate expire date:Jan  3 23:59:59 2024 GMT; Domain registration date:1999-09-23 10:48,legitimate
Online shop URL:https://besttaxidermymounts.com; Domain length:23; Top domain length:3; Presence of prefix 'www' :no; Number  of digits:0; Number  of letters:27; Number  of dots (.):1; Number  of hyphens (-):0; SSL certificate issuer:R3; SSL certificate expire date:Sep 20 03:31:08 2023 GMT; Domain registration date:2022-08-15 21:58,fraudulent
Online shop URL:https://www.mylacambra.com; Domain length:18; Top domain length:3; Presence of prefix 'www' :yes; Number  of digits:0; Number  of letters:21; Number  of dots (.):2; Number  of hyphens (-):0; SSL certificate issuer:R3; SSL certificate expire date:Sep 28 17:27:33 2023 GMT; Domain registration date:2010-11-30 11:57,legitimate
Online shop URL:https://luxon.lt; Domain length:8; Top domain length:2; Presence of prefix 'www' :no; Number  of digits:0; Number  of letters:12; Number  of dots (.):1; Number  of hyphens (-):0; SSL certificate issuer:R3; SSL certificate expire date:Sep 16 13:34:11 2023 GMT; Domain registration date:2012-02-15 00:00,legitimate
Online shop URL:https://fun-sport-vision.com; Domain length:20; Top domain length:3; Presence of prefix 'www' :no; Number  of digits:0; Number  of letters:22; Number  of dots (.):1; Number  of hyphens (-):2; SSL certificate issuer:R3; SSL certificate expire date:Sep 26 06:48:12 2023 GMT; Domain registration date:2003-07-11 00:27,legitimate
Online shop URL:https://www.makeusapparel.com; Domain length:21; Top domain length:3; Presence of prefix 'www' :yes; Number  of digits:0; Number  of letters:24; Number  of dots (.):2; Number  of hyphens (-):0; SSL certificate issuer:GTS CA 1P5; SSL certificate expire date:Oct 28 17:56:07 2023 GMT; Domain registration date:2023-04-03 00:00,fraudulent
Online shop URL:https://no-excess.com; Domain length:13; Top domain length:3; Presence of prefix 'www' :no; Number  of digits:0; Number  of letters:16; Number  of dots (.):1; Number  of hyphens (-):1; SSL certificate issuer:R3; SSL certificate expire date:Sep 13 01:15:52 2023 GMT; Domain registration date:1996-07-08 04:00,legitimate
Online shop URL:https://www.child-vogue.com; Domain length:19; Top domain length:3; Presence of prefix 'www' :yes; Number  of digits:0; Number  of letters:21; Number  of dots (.):2; Number  of hyphens (-):1; SSL certificate issuer:GTS CA 1P5; SSL certificate expire date:Nov 10 08:02:47 2023 GMT; Domain registration date:2023-06-14 06:42,fraudulent
Online shop URL:https://www.saleitemhome.com; Domain length:20; Top domain length:3; Presence of prefix 'www' :yes; Number  of digits:0; Number  of letters:23; Number  of dots (.):2; Number  of hyphens (-):0; SSL certificate issuer:E1; SSL certificate expire date:Nov  6 02:08:32 2023 GMT; Domain registration date:2023-08-08 02:54,fraudulent
Online shop URL:https://ridelegitimatelogistics.com; Domain length:21; Top domain length:3; Presence of prefix 'www' :no; Number  of digits:0; Number  of letters:25; Number  of dots (.):1; Number  of hyphens (-):0; SSL certificate issuer:R3; SSL certificate expire date:Sep 11 08:14:11 2023 GMT; Domain registration date:2023-02-11 07:53,fraudulent
Online shop URL:https://www.stylistaland.com; Domain length:20; Top domain length:3; Presence of prefix 'www' :yes; Number  of digits:0; Number  of letters:23; Number  of dots (.):2; Number  of hyphens (-):0; SSL certificate issuer:E1; SSL certificate expire date:Nov 23 07:10:22 2023 GMT; Domain registration date:2023-06-27 03:41,fraudulent
Online shop URL:https://www.uspopattire.com; Domain length:19; Top domain length:3; Presence of prefix 'www' :yes; Number  of digits:0; Number  of letters:22; Number  of dots (.):2; Number  of hyphens (-):0; SSL certificate issuer:GTS CA 1P5; SSL certificate expire date:Nov  6 02:48:07 2023 GMT; Domain registration date:2023-08-08 03:42,fraudulent
Online shop URL:https://www.garonsbeachome.com; Domain length:22; Top domain length:3; Presence of prefix 'www' :yes; Number  of digits:0; Number  of letters:25; Number  of dots (.):2; Number  of hyphens (-):0; SSL certificate issuer:GTS CA 1P5; SSL certificate expire date:Sep 18 01:17:07 2023 GMT; Domain registration date:2023-06-20 02:08,fraudulent
Online shop URL:https://www.i-clip.com; Domain length:14; Top domain length:3; Presence of prefix 'www' :yes; Number  of digits:0; Number  of letters:16; Number  of dots (.):2; Number  of hyphens (-):1; SSL certificate issuer:Thawte TLS RSA CA G1; SSL certificate expire date:Dec  9 23:59:59 2023 GMT; Domain registration date:2001-04-17 10:41,legitimate
Online shop URL:https://shoptr6.ferientipps.net; Domain length:23; Top domain length:3; Presence of prefix 'www' :no; Number  of digits:1; Number  of letters:25; Number  of dots (.):2; Number  of hyphens (-):0; SSL certificate issuer:GTS CA 1P5; SSL certificate expire date:Oct  2 20:26:12 2023 GMT; Domain registration date:2022-07-14 03:44,fraudulent
Online shop URL:https://stockaerobics.com; Domain length:17; Top domain length:3; Presence of prefix 'www' :no; Number  of digits:0; Number  of letters:21; Number  of dots (.):1; Number  of hyphens (-):0; SSL certificate issuer:E1; SSL certificate expire date:Oct  6 06:26:07 2023 GMT; Domain registration date:2023-05-10 02:34,fraudulent
Online shop URL:https://campinet.pt; Domain length:11; Top domain length:2; Presence of prefix 'www' :no; Number  of digits:0; Number  of letters:15; Number  of dots (.):1; Number  of hyphens (-):0; SSL certificate issuer:R3; SSL certificate expire date:Oct 19 07:52:43 2023 GMT; Domain registration date:2012-09-05,legitimate
Online shop URL:https://www.knifebestech.com; Domain length:20; Top domain length:3; Presence of prefix 'www' :yes; Number  of digits:0; Number  of letters:23; Number  of dots (.):2; Number  of hyphens (-):0; SSL certificate issuer:GTS CA 1P5; SSL certificate expire date:Sep 18 09:11:41 2023 GMT; Domain registration date:2023-02-06 00:00,fraudulent
Online shop URL:https://artificialtrees.ie; Domain length:18; Top domain length:2; Presence of prefix 'www' :no; Number  of digits:0; Number  of letters:22; Number  of dots (.):1; Number  of hyphens (-):0; SSL certificate issuer:E1; SSL certificate expire date:Nov 11 12:30:47 2023 GMT; Domain registration date:2011-11-10 00:00,legitimate
Online shop URL:https://www.bopsiz.store; Domain length:16; Top domain length:5; Presence of prefix 'www' :yes; Number  of digits:0; Number  of letters:19; Number  of dots (.):2; Number  of hyphens (-):0; SSL certificate issuer:GTS CA 1P5; SSL certificate expire date:Sep 10 09:22:07 2023 GMT; Domain registration date:2023-02-07 00:00,fraudulent
Online shop URL:https://vestment.co.uk; Domain length:14; Top domain length:5; Presence of prefix 'www' :no; Number  of digits:0; Number  of letters:17; Number  of dots (.):2; Number  of hyphens (-):0; SSL certificate issuer:Certum Domain Validation CA SHA2; SSL certificate expire date:Jul 10 00:21:23 2024 GMT; Domain registration date:2014-10-10 00:00,legitimate
Online shop URL:https://lumina.dk; Domain length:9; Top domain length:2; Presence of prefix 'www' :no; Number  of digits:0; Number  of letters:13; Number  of dots (.):1; Number  of hyphens (-):0; SSL certificate issuer:R3; SSL certificate expire date:Sep  9 11:23:41 2023 GMT; Domain registration date:2017-05-30 00:00,legitimate
Online shop URL:https://www.rijstextiles.com; Domain length:20; Top domain length:3; Presence of prefix 'www' :yes; Number  of digits:0; Number  of letters:23; Number  of dots (.):2; Number  of hyphens (-):0; SSL certificate issuer:R3; SSL certificate expire date:Sep 30 21:50:10 2023 GMT; Domain registration date:2013-03-01 08:33,legitimate
Online shop URL:https://zahradni-lavice.cz; Domain length:18; Top domain length:2; Presence of prefix 'www' :no; Number  of digits:0; Number  of letters:21; Number  of dots (.):1; Number  of hyphens (-):1; SSL certificate issuer:Shoper SSL; SSL certificate expire date:Mar 15 13:37:18 2024 GMT; Domain registration date:2021-08-23 17:09,legitimate
Online shop URL:https://www.optbagsite.com; Domain length:18; Top domain length:3; Presence of prefix 'www' :yes; Number  of digits:0; Number  of letters:21; Number  of dots (.):2; Number  of hyphens (-):0; SSL certificate issuer:GTS CA 1P5; SSL certificate expire date:Oct 13 06:14:54 2023 GMT; Domain registration date:2023-05-17 05:56,fraudulent
Online shop URL:https://www.focenza.com; Domain length:15; Top domain length:3; Presence of prefix 'www' :yes; Number  of digits:0; Number  of letters:18; Number  of dots (.):2; Number  of hyphens (-):0; SSL certificate issuer:E1; SSL certificate expire date:Sep  6 00:53:43 2023 GMT; Domain registration date:2015-06-18 15:53,legitimate
Online shop URL:https://cookinglife.eu; Domain length:14; Top domain length:2; Presence of prefix 'www' :no; Number  of digits:0; Number  of letters:18; Number  of dots (.):1; Number  of hyphens (-):0; SSL certificate issuer:R3; SSL certificate expire date:Sep  9 02:20:46 2023 GMT; Domain registration date:Hidden,legitimate
Online shop URL:https://lovelyknife.com; Domain length:15; Top domain length:3; Presence of prefix 'www' :no; Number  of digits:0; Number  of letters:19; Number  of dots (.):1; Number  of hyphens (-):0; SSL certificate issuer:GTS CA 1P5; SSL certificate expire date:Oct 11 05:16:22 2023 GMT; Domain registration date:2023-05-15 03:13,fraudulent
Online shop URL:https://yvipharmacy.com; Domain length:15; Top domain length:3; Presence of prefix 'www' :no; Number  of digits:0; Number  of letters:19; Number  of dots (.):1; Number  of hyphens (-):0; SSL certificate issuer:R3; SSL certificate expire date:Nov 26 08:05:19 2023 GMT; Domain registration date:2015-01-30 15:40,fraudulent
Online shop URL:https://chiccouturez.com; Domain length:16; Top domain length:3; Presence of prefix 'www' :no; Number  of digits:0; Number  of letters:20; Number  of dots (.):1; Number  of hyphens (-):0; SSL certificate issuer:GTS CA 1P5; SSL certificate expire date:Oct 13 07:51:27 2023 GMT; Domain registration date:2023-05-17 03:19,fraudulent
Online shop URL:https://www.zasmobel.com; Domain length:16; Top domain length:3; Presence of prefix 'www' :yes; Number  of digits:0; Number  of letters:19; Number  of dots (.):2; Number  of hyphens (-):0; SSL certificate issuer:R3; SSL certificate expire date:Oct  9 01:04:35 2023 GMT; Domain registration date:2007-11-26 12:10,legitimate
Online shop URL:https://www.audores.lt/lt; Domain length:14; Top domain length:2; Presence of prefix 'www' :yes; Number  of digits:0; Number  of letters:19; Number  of dots (.):2; Number  of hyphens (-):0; SSL certificate issuer:Sectigo RSA Domain Validation Secure Server CA; SSL certificate expire date:Nov  2 23:59:59 2023 GMT; Domain registration date:2010-02-23 00:00,legitimate
Online shop URL:https://www.cloudsiv.com; Domain length:16; Top domain length:3; Presence of prefix 'www' :yes; Number  of digits:0; Number  of letters:19; Number  of dots (.):2; Number  of hyphens (-):0; SSL certificate issuer:Cloudflare Inc ECC CA-3; SSL certificate expire date:Jun  4 23:59:59 2024 GMT; Domain registration date:2023-06-02 00:00,fraudulent
